,tweets,id,date,sentiment
714,"RT @Mewlions_Ind: OMG @MSuppasit!!! Its so sad but Sorry I laughed so hard rn 🤣

#หกฉากครับจารย์ https://t.co/9cdGjPOT2b",1305014702427103232,2020-09-13 05:25:25,Negative
715,"RT @RoyalMobISH: Single don’t mean lonely, the same way relationship don’t mean happy.",1305014702393626624,2020-09-13 05:25:25,Positive
716,"@sssniperwolf 
Yo sssniperwolf if u see this tweet please respond I love ur vids and I watch u when I’m sad and not… https://t.co/qbdZMoHBBa",1305014702288838656,2020-09-13 05:25:25,Negative
717,RT @Deji_ex: cleaning your entire room after being sad for a while is a different kind of glow up,1305014701944864768,2020-09-13 05:25:25,Negative
718,RT @idolstruggles: Please support taemins cb. Sm does not give a sh!t about him which is incredibly sad considering the heavy impact his so…,1305014700237783045,2020-09-13 05:25:25,Negative
719,"honestly wouldn't lorelai have idk, cried to rory, called sookie, wallowed in bed, eaten junk food while being sad… https://t.co/ZiFDZTkGnO",1305014700216922112,2020-09-13 05:25:25,Negative
720,"RT @LittleEunBun02: WAIT HE KNOWS ABOUT THE WAY WE DIVIDE THEIR TITLE TRACKS INTO POWER INNOCENCE, PASSIONATE MELANCHOLY AND REFRESHING?? S…",1305014700178944000,2020-09-13 05:25:25,Positive
721,omg man. Thats so sad https://t.co/xZnW03lWgz,1305014700028170241,2020-09-13 05:25:25,Negative
722,"RT @gayforblckpivk_: ""When jennie hurt her ankle, you cried."" - Rosé
""Jennie cried at their concert, jisoo changed her seat for jennie.""
""J…",1305014699642294274,2020-09-13 05:25:25,Negative
723,@sIeepyfrank sorry again :[ i have lots tho so lets forget that and think abt cats instead!! :] (if u want i can ta… https://t.co/bSqLBgmghk,1305014697951932416,2020-09-13 05:25:24,Negative
724,RT @kitkat234: @PeterHotez So sad. Thanks for putting the lives of my fellow nurses more at risk for a stupid FOOTBALL game!,1305014697687687168,2020-09-13 05:25:24,Negative
725,RT @__mengxiang: gamer rage https://t.co/2FDwriDa9c,1305014697431793666,2020-09-13 05:25:24,Positive
726,@LOL_BOSS_BOY6 What’s got you sad man?,1305014697285083136,2020-09-13 05:25:24,Negative
727,Feeling sad hours 😀 https://t.co/GVatHSAE7I,1305014696056061953,2020-09-13 05:25:24,Negative
728,@heather_is_sad they did i witnessed it,1305014695800328192,2020-09-13 05:25:24,Positive
729,"RT @Toomanji: Q. CHIHOON is a chick, but do you still feel sad when you eat chicken?

🐥「No😭little...」 https://t.co/S0rWxtFg5w",1305014695112314881,2020-09-13 05:25:23,Negative
730,@Changguin take my wallet away,1305014694852333576,2020-09-13 05:25:23,Negative
731,"RT @AfcKerala: Rage continues ⚡💯

#1YrofAjithfansPrideTAOVE   

#Valimai https://t.co/JRcGEfBurL",1305014693694668802,2020-09-13 05:25:23,Negative
732,am i depressed enough to try writing fic,1305014693141123073,2020-09-13 05:25:23,Negative
733,@PhoenixxZK @Swervoo4L bruh no way...so lonely,1305014692658593792,2020-09-13 05:25:23,Negative
734,"Kinda cool that Vegas, Detroit, Conn &amp; Jersey and the Northwest got recognized. So sad that Los Angeles only has 1… https://t.co/UIofqwwPGv",1305014692532768770,2020-09-13 05:25:23,Negative
735,So when FKBU end Great Pretender will start airing again should I be happy or sad #FKBU #GREATPRETENDER,1305014691949805568,2020-09-13 05:25:23,Positive
736,RT @realpreityzinta: Goons in Mumbai beat a 62 year old retd 🇮🇳 Indian Navy Veteran black &amp; blue cuz he forwarded a political cartoon on wh…,1305014691941343234,2020-09-13 05:25:23,Positive
737,"RT @hunterjewell1: Any regulars at the Charlotte Applebee’s know Britton, he was the best server ever! 

It’s sad that people like this guy…",1305014691933151232,2020-09-13 05:25:23,Negative
738,RT @barbieenriquez: I feel so sad for no reason. I hate days like this,1305014691471781888,2020-09-13 05:25:23,Negative
739,RT @whitIeysgilbert: wait this is actually making me kind of sad now https://t.co/wts7cvBjxY,1305014691018805254,2020-09-13 05:25:22,Negative
740,why in the world is there a bonanza movie and it isnt with the  actual people it makes me sad,1305014689705979905,2020-09-13 05:25:22,Negative
741,RT @moccobea: lonely evening 🌥️ https://t.co/Egtejpoyp1,1305014688791527424,2020-09-13 05:25:22,Negative
742,sad for all the elementary kids who don’t get to do meet and greets for the students of their class like i did when… https://t.co/caH5hxOsB6,1305014684647526400,2020-09-13 05:25:21,Negative
743,RT @James78141017: I see Netflix is in hot water.. The sad thing is that this happens every day though... go to YouTube and watch a competi…,1305014683384963072,2020-09-13 05:25:21,Negative
744,"WHY OTHER ARMY ARE JUST LIKE THAT?? CAN WE ALL APPRECIATE BLACKPINK BECAUSE BLACKPINK PAVED THEIR OWN WAY,AND PLEAS… https://t.co/tsn3uDXJw8",1305014682944561152,2020-09-13 05:25:21,Positive
745,"RT @SenSanders: The 2nd, 3rd &amp; 4th largest wildfires in California's history continue to rage. The sky on the West Coast turned red &amp; orang…",1305014681891987456,2020-09-13 05:25:20,Positive
746,"@withallstars Yeah, we gotta let them know that if there are things they're not comfortable with doing then they ca… https://t.co/R65krlLK0w",1305014681078292481,2020-09-13 05:25:20,Positive
747,@lilyachty That’s sad,1305014680864292864,2020-09-13 05:25:20,Negative
748,RT @BooBiiinLove: The difference in Mew’s Eyes now 🥺 He used to have such sad eyes! But now they have so much light in them. I’m so happy f…,1305014680822390784,2020-09-13 05:25:20,Negative
749,"#
Craphole Virginia 
&amp; theres No Legal weed either 
in the sad slow South lol

Yet Great music survives 
Buy World… https://t.co/aMWpiXFOXA",1305014680721805313,2020-09-13 05:25:20,Negative
750,"RT @Surende65028255: #Message_To_AmitabhBachchan
The sorrow ?? 
We do not want to be sad, but every man remains unhappy, because this world…",1305014680163819520,2020-09-13 05:25:20,Negative
751,That's sad https://t.co/evRwpEexJ8,1305014679002062848,2020-09-13 05:25:20,Negative
752,RT @whitIeysgilbert: wait this is actually making me kind of sad now https://t.co/wts7cvBjxY,1305014677861097474,2020-09-13 05:25:19,Negative
753,@kentangrebussh how sad,1305014677852680192,2020-09-13 05:25:19,Negative
754,I get it bro I want good enough for her and she hung out with you while I was sad and she didn’t care enough about… https://t.co/uj60u9RUTX,1305014675961151488,2020-09-13 05:25:19,Negative
755,RT @HelloMxster: Rage's IG being active.... good now it keep it that way,1305014675877232640,2020-09-13 05:25:19,Positive
756,RT @youuleftme: keeping myself busy to forget that i’m sad,1305014675336130560,2020-09-13 05:25:19,Negative
757,Damn is it that sad out there?? https://t.co/nYp1C9Pto8,1305014674031890433,2020-09-13 05:25:18,Negative
758,"RT @batonthemoon: surround urself with ppl who make u feel like a happy houseplant... they'll notice if ur leaves turn brown n sad, or when…",1305014671951368192,2020-09-13 05:25:18,Negative
759,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014671624134657,2020-09-13 05:25:18,Negative
760,What’s really sad is wanting something so bad or trying to reach a goal and knowing everyday You won’t reach it or have it,1305014670458343425,2020-09-13 05:25:18,Negative
761,"It’s crazy how much shit I have to recondition in myself, kinda sad too lmao",1305014669954945024,2020-09-13 05:25:17,Negative
762,"RT @Surende65028255: #Message_To_AmitabhBachchan
The sorrow ?? 
We do not want to be sad, but every man remains unhappy, because this world…",1305014667375386626,2020-09-13 05:25:17,Negative
763,RT @MickJagger: So sad to hear of Toots Hibbert’s passing. When I first heard Pressure Drop that was a big moment - he had such a powerful…,1305014664808538113,2020-09-13 05:25:16,Negative
764,"@Ingridebap It might not be the best thing to tell a depressed person to snap out of it.  I'm sure you meant well,… https://t.co/YLq6d0CKjo",1305014664649158656,2020-09-13 05:25:16,Positive
765,RT @grouchomarn: Rage when we ask for anything https://t.co/hBEeH6LAIX,1305014664594485249,2020-09-13 05:25:16,Negative
766,"I'm on like the third episode of the original FMA, and I know it's the ""non canon"" one but I think so far it has a… https://t.co/NaMWNtFGy0",1305014664514940928,2020-09-13 05:25:16,Positive
767,Sad girl hours :),1305014664024264704,2020-09-13 05:25:16,Negative
768,RT @Glow__Goddess: nobody notices how sad you are until it turns into anger..... now you crazy and need help,1305014663407697920,2020-09-13 05:25:16,Negative
769,@imandelaila I cant bear to watch any episodes after this hahaha it's too sad and heart wrenching 😭 im gonna just wait till they debut,1305014662455586816,2020-09-13 05:25:16,Negative
770,"RT @cyanblink: Blackpink want to HELP spread music in other languages throughout the world, and that's exactly what they're doing. So many…",1305014662027649025,2020-09-13 05:25:16,Negative
771,"RT @Robotic_Reborn: the ""Lost One"" mentioned in Neru's ""Lost One's Weeping"" isn't a generic phrase meant to refer to depressed people, the…",1305014661612359681,2020-09-13 05:25:15,Positive
772,@spicyandfunky @NemoBane Looking for love. Are you lonely too?,1305014661490913281,2020-09-13 05:25:15,Negative
773,RT @steph_mcca: “suicide prevention month!!! &lt;3 remember to BE KIND” - girls who stopped being friends w me because sometimes i get kind of…,1305014660152909824,2020-09-13 05:25:15,Negative
774,RT @_lamb0o: No lik I’m sad 😞 my bum don’t make p 🤣🤣🤣,1305014659045642241,2020-09-13 05:25:15,Negative
775,RT @TishaPradhan7: Last year this day I wanted to go To Australia with my mom but due to my boards I couldn't. I was so sad because Austral…,1305014658240110592,2020-09-13 05:25:15,Negative
776,RT @moccobea: lonely evening 🌥️ https://t.co/Egtejpoyp1,1305014657791528960,2020-09-13 05:25:15,Negative
777,@heather_is_sad yes let’s go i’m so ready,1305014655438532608,2020-09-13 05:25:14,Positive
778,RT @REALsaeedajmal: Father of Legendary Fast bowler @waqyounis99 Passed away. Sad news. May Almighty Allah bless him Jannah Aameen 🤲🏼,1305014654964584448,2020-09-13 05:25:14,Negative
779,RT @jiminsi_arts: Sabito dreams abt two Giyuus but all they do is make out with each other while he gets increasingly lonely. He wakes up i…,1305014654435909632,2020-09-13 05:25:14,Negative
780,"@elitepredatorss Very Sad Sir.

The SUVs are notorious for their bodyroll and can easily happen.

It is Important t… https://t.co/sP8nCLJHOv",1305014654188445697,2020-09-13 05:25:14,Negative
781,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014653454618624,2020-09-13 05:25:14,Negative
782,RT @lowkeyalbert: it’s sad how our parents think they know us but they really don’t,1305014652959563776,2020-09-13 05:25:13,Negative
783,"RT @PattyArquette: I’m feeling depressed today. Sad for the world, the fires, the kids deported or missing, the DeJoy sending out misinform…",1305014649813950464,2020-09-13 05:25:13,Negative
784,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014649495191558,2020-09-13 05:25:13,Negative
785,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014648438128640,2020-09-13 05:25:12,Negative
786,@kalelarga3 People really prioritise not being alone for a while over their own self esteem and self worth... it's really sad actually,1305014648031399936,2020-09-13 05:25:12,Negative
787,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014647850962950,2020-09-13 05:25:12,Negative
788,"RT @AlexaNielsen6: Please watch this.  It happened for him 70 years ago and he teared up.  Of course I lost it, a man tearing up or crying…",1305014647146401798,2020-09-13 05:25:12,Negative
789,RT @karis_wee: When everyone is going crazy over his rapping skills here I am being all sad cause he literally voice out his life story wit…,1305014646831632384,2020-09-13 05:25:12,Negative
790,@ashleybaeza01 Same with the bell pepper with cream cheese and bagel seasoning I was so sad,1305014646756139008,2020-09-13 05:25:12,Negative
791,"@ShyBtweetz Some sad news just in 
Please click on the below provide:
https://t.co/2obmMo0cKj",1305014646416519168,2020-09-13 05:25:12,Negative
792,@mickeymalik @Shaily5535 @bsdhanoa @machhanvijr Sad it is sir.,1305014646361866242,2020-09-13 05:25:12,Negative
793,RT @lowkeyalbert: it’s sad how our parents think they know us but they really don’t,1305014645879521280,2020-09-13 05:25:12,Negative
794,"@cobiesbae I am sad, but I guess it's quite normal for you? it'd be hard for me cuz I'm used to having Saturday and… https://t.co/72Y8rg7EY1",1305014645422526465,2020-09-13 05:25:12,Negative
795,"RT @D0Right: @davidaxelrod @realDonaldTrump We‘re here surrounded by fires, hundreds of thousands displaced,many have died &amp; many are still…",1305014645246373889,2020-09-13 05:25:12,Positive
796,"RT @Mewlions_Ind: OMG @MSuppasit!!! Its so sad but Sorry I laughed so hard rn 🤣

#หกฉากครับจารย์ https://t.co/9cdGjPOT2b",1305014645246185476,2020-09-13 05:25:12,Negative
797,"RT @BCHIsntBitcoin: I’m not depressed, I’m just in between purposes for life",1305014643845287936,2020-09-13 05:25:11,Positive
798,RT @LidiaYuknavitch: with gratitude to @MsMagazine and @Scribd ::    https://t.co/AVJAgU8egi,1305014643774062598,2020-09-13 05:25:11,Positive
799,"RT @aaronlockl: 2010: Panic! At The Disco
 
2020: Panic! On The Discord 
 
This is so fucking sad :/",1305014642616471552,2020-09-13 05:25:11,Negative
800,RT @BOKUTOSBOOTY: IF YOU ARE FEELING SAD PLEASE KNOW THAT YOU WILL BE HAPPY AGAIN!!! I THINK HAPPY PEOPLE ARE SO COOL!! BUT IT’S OKAY TO BE…,1305014642578579456,2020-09-13 05:25:11,Negative
801,"@realDonaldTrump With this kind of #MAGA @GOP Republican Carnage, why the hell would Americans reelect you,… https://t.co/hXLR3Y08N1",1305014642528235521,2020-09-13 05:25:11,Positive
802,"RT @PattyArquette: I’m feeling depressed today. Sad for the world, the fires, the kids deported or missing, the DeJoy sending out misinform…",1305014641475624960,2020-09-13 05:25:11,Negative
803,"RT @innocentqueenn: *After breakup*

Expectation: IAS, Achi salary and safe life

Reality : sasta shayar, broken heart with khali jeb and s…",1305014641009983489,2020-09-13 05:25:11,Negative
804,"we all die eventually, cold, alone and sad. It's better to accept your's and everyone else's death as early as poss… https://t.co/8M6RxbyqIe",1305014640955383809,2020-09-13 05:25:11,Negative
805,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014640569708545,2020-09-13 05:25:10,Negative
806,@mizmonaee @JoeBiden @KamalaHarris You're sad and brainwashed having the audacity to chastise an adult about their… https://t.co/4WKYv0sWDS,1305014639432957952,2020-09-13 05:25:10,Negative
807,@wyntermitchell I feel your pain. I’m lucky the dog hasn’t many teeth left to do that. I would be so sad to have an… https://t.co/fkS6OLQIEq,1305014638656909317,2020-09-13 05:25:10,Negative
808,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014638191362048,2020-09-13 05:25:10,Negative
809,@sh3lllynn75 Yes. They do! It's so sad about Armando's experience and I really wish he'd have some support. He was… https://t.co/ZT9yVgul3S,1305014637767819264,2020-09-13 05:25:10,Negative
810,"yeah im depressed
D-ead
E-inside
P- 
R-
E-
S-
S-
E-
D",1305014637264470023,2020-09-13 05:25:10,Negative
811,"@schlinner he was gonna cry i can tell
it makes me sad whenever hes sad it just transfers to me",1305014636492861440,2020-09-13 05:25:09,Negative
812,@yeahhitsrachel Aka depressed nights,1305014634261381121,2020-09-13 05:25:09,Negative
813,"RT @Jdave66_: If one day the speed kills me don’t be sad because i will have died smiling. 
-Paul Walker
HAPPY BIRTHDAY LEGEND❤️. https://t…",1305014633758158854,2020-09-13 05:25:09,Negative
814,ididnt get cuddles or headpats today im sad asf i rly wanna sleep w someone im a cuddler im sad,1305014632340500482,2020-09-13 05:25:09,Negative
815,sometimes i get too full of myself so i have to remind myself that i’m not special and nobody cares but i have no c… https://t.co/2DvioyS1c3,1305014632298418181,2020-09-13 05:25:08,Negative
816,@Rstrickland5 @CountryDeserves @DPWIMM @realDonaldTrump Those calling someone something is this something themselve… https://t.co/n0oah6KrGr,1305014632113790977,2020-09-13 05:25:08,Negative
817,@BoiUdde @MaxC_R6 stop drinking u sad man,1305014629337235458,2020-09-13 05:25:08,Negative
818,"@ReceiveYourWin this is so sad, Benben play Youkai Mountain ~ Mysterious Mountain",1305014628796243971,2020-09-13 05:25:08,Negative
819,@sandslashr002 I would be sad too because theirs zero reason why will i block you,1305014628016160768,2020-09-13 05:25:07,Negative
820,"@mieame i wish i could just tell myself to not be depressed and it would work ha 😅 but thank u for the hug, i appreciate it 🖤",1305014625902223360,2020-09-13 05:25:07,Positive
821,"“You should kill yourself”

Me: I can’t my mom would be sad :(",1305014624941559809,2020-09-13 05:25:07,Negative
822,"RT @DearMrAtheist: I dunno who needs to hear this, but if you tell your partner you are depressed and they respond with ""You have a great l…",1305014623729410049,2020-09-13 05:25:06,Negative
823,RT @lowkeyalbert: it’s sad how our parents think they know us but they really don’t,1305014623683317761,2020-09-13 05:25:06,Negative
824,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014622290931712,2020-09-13 05:25:06,Negative
825,"@unseen1_unseen Can't meme or do political comics well.

What a sad humorless life.",1305014622265569280,2020-09-13 05:25:06,Negative
826,"RT @cyanblink: Blackpink want to HELP spread music in other languages throughout the world, and that's exactly what they're doing. So many…",1305014621917442048,2020-09-13 05:25:06,Negative
827,RT @Mdzxjose: Im sad i need another tatt,1305014621502410752,2020-09-13 05:25:06,Negative
828,This is so fucking sad. I can’t imagine this being a priority...please take your stuff (that’s apparently important… https://t.co/o4ieCLzI7M,1305014621296717824,2020-09-13 05:25:06,Negative
829,"What happened to respecting veterans, whether they're retired or not? Very upsetting &amp; sad to hear this.… https://t.co/t98XwWrmC3",1305014620428660738,2020-09-13 05:25:06,Negative
830,"RT @PrukSofi: I'm sad for not being there with you, although my heart is there celebrating by your side, smile a lot please
#ZeeZunShineBDMT",1305014620017491969,2020-09-13 05:25:06,Negative
831,@squatchland @batsdingerbonds I was sad at first cause I thought it was gonna be multiple pieces of the seal that y… https://t.co/Lmo2UkhquD,1305014619375915008,2020-09-13 05:25:05,Negative
832,"@IZUMIDORlYA mood
tho i still feel sad at how horikoshi doesn’t take advantage of momo’s quirk more, bc she has one… https://t.co/3QPxI2ePqq",1305014617383542787,2020-09-13 05:25:05,Negative
833,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014617127686144,2020-09-13 05:25:05,Negative
834,"RT @saralememe: Sad to report I am neither thirty, flirty, nor thriving.",1305014617110872064,2020-09-13 05:25:05,Negative
835,RT @Annabllebitch: I just want someone to fuck me the way life does,1305014615546499074,2020-09-13 05:25:05,Negative
836,RT @Glow__Goddess: nobody notices how sad you are until it turns into anger..... now you crazy and need help,1305014615236018177,2020-09-13 05:25:04,Negative
837,im so sad ill never know what the fuck was going on with the smell in the show the society. becca’s baby!?!? who’s… https://t.co/gwbExqzxEW,1305014614963425280,2020-09-13 05:25:04,Negative
838,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014614934028289,2020-09-13 05:25:04,Negative
839,im so sad they looks so cute huaaa https://t.co/Xxb3RkMFAK,1305014614610984961,2020-09-13 05:25:04,Negative
840,"So sad.
Capacity, dash her one of your houses nau. https://t.co/PCO86F83rE",1305014614254645248,2020-09-13 05:25:04,Negative
841,@AstuteAF @MarcFromSpark @BillyBaldwin It’s not a sad pessimism at all. Just look at the last four years. This is t… https://t.co/cxeeOtH5KP,1305014612417536000,2020-09-13 05:25:04,Negative
842,RT @Glow__Goddess: nobody notices how sad you are until it turns into anger..... now you crazy and need help,1305014611993858048,2020-09-13 05:25:04,Negative
843,I’ve been so damn sad all week 😭😭,1305014610152566784,2020-09-13 05:25:03,Negative
844,RT @eatvope: IM DEACTIVATING. the fact all of my mutuals ignore me and treat me like the gabbie hanna of stan twitter is unacceptable. 1 li…,1305014610131668995,2020-09-13 05:25:03,Negative
845,i’m so sad wow,1305014609947111425,2020-09-13 05:25:03,Negative
846,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014609804484608,2020-09-13 05:25:03,Negative
847,gamer rage https://t.co/2FDwriDa9c,1305014609720508419,2020-09-13 05:25:03,Positive
848,@chrispycore @JiminRT_Bot I DONT WANNA MAKE HER SAD 💔,1305014608692903937,2020-09-13 05:25:03,Negative
849,@Haraxmant @Ryguy047 @VerrahhZakk @Zietys @wrekl3ss @Sinplisitee @_kyakari @Nynxii2k1 LMAO I don't have to worry ab… https://t.co/Y4bJDogJRY,1305014608462135297,2020-09-13 05:25:03,Positive
850,RT @verobabyx: zachary left and now i sad,1305014607229059073,2020-09-13 05:25:03,Negative
851,@vini_vecchi Out of nowhere yesterday after the follow spree a lot of people reported my account and now I'm with s… https://t.co/v6mikH7LOO,1305014606449061889,2020-09-13 05:25:02,Positive
852,RT @drawandstrike: Democrats are **stuck** trying to pretend President Donald Trump is a HIGHLY UNPOPULAR incumbent with a SHRINKING BASE w…,1305014606364995584,2020-09-13 05:25:02,Positive
853,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014606050582528,2020-09-13 05:25:02,Negative
854,RT @Cromag_19: @IlhanMN Are you sad he’s killing you’re terrorists friends? He’s killed the top 3 terrorists in the world in 4 years as Pre…,1305014603777269760,2020-09-13 05:25:02,Negative
855,"RT @Surende65028255: #Message_To_AmitabhBachchan
The sorrow ?? 
We do not want to be sad, but every man remains unhappy, because this world…",1305014603307507712,2020-09-13 05:25:02,Negative
856,RT @1d_ft_glee: The sad part is that this is true 😔💔 https://t.co/nEJTvb7RQh,1305014601872846853,2020-09-13 05:25:01,Negative
857,Catra why 🥺 huy hala I'm so sad 🥺 kinda understand how she feels pero it's still sad 🥺😭,1305014601445064704,2020-09-13 05:25:01,Negative
858,"RT @iahneyy11: Ladies send him booty pics, he’s probably sad rn",1305014599100452864,2020-09-13 05:25:01,Negative
859,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014599016738822,2020-09-13 05:25:01,Negative
860,RT @EyamCC147: Old video that never grows old. What makes me sad? The envy in his heart makes him think other people are not deserving. Who…,1305014598920069121,2020-09-13 05:25:01,Negative
861,"(lame for real lmao), so i got tired of that and tried to draw something else for real, but i failed too, it was ve… https://t.co/LHT69aeDn2",1305014598228209665,2020-09-13 05:25:00,Negative
862,"RT @Vinod4INC: Dear students of JEE/NEET, I'm writing this post because we saw a news of a depressed student who gave his NEET exam and thi…",1305014597578088453,2020-09-13 05:25:00,Positive
863,RT @metalliclaws: my little pony was a big part of my early artistic journey even though i havent kept up with it in many years its sad to…,1305014597242384384,2020-09-13 05:25:00,Negative
864,@IRimshaParveen Done,1305014597083168768,2020-09-13 05:25:00,Positive
865,RT @damanr: Rockets fans moving off ball with more urgency than James Harden this is getting sad man,1305014595900203008,2020-09-13 05:25:00,Negative
866,"RT @Paimy_art: Out of all the sad things that happens in this game, the one that truly made me cry was Luke's sadness regardless his separa…",1305014595522891778,2020-09-13 05:25:00,Negative
867,RT @lowkeyalbert: it’s sad how our parents think they know us but they really don’t,1305014594759352325,2020-09-13 05:25:00,Negative
868,@L0UC0ZAD3 also remember to listen to sad music,1305014594520248320,2020-09-13 05:24:59,Negative
869,"RT @Daskishan11: #Message_To_AmitabhBachchan
The sorrow ?? 
We do not want to be sad, but every man remains unhappy, because this world is…",1305014593597571072,2020-09-13 05:24:59,Negative
870,"RT @nola2nyc1: @CNNAfrica Did anyone get their coffin thrown down a well because they were great neighbors, kind to animals, helped heal th…",1305014593463476230,2020-09-13 05:24:59,Negative
871,"RT @danyamah: Sad😭
Their 26 year old mom was sentenced to 6 months in jail or fine of 50k.
The younger boy fought with with a friend, the f…",1305014591227920390,2020-09-13 05:24:59,Negative
872,life hack: u can't be sad if ur asleep.,1305014590217113601,2020-09-13 05:24:58,Negative
873,@googiloops im sad aaaaa 😢,1305014590074269700,2020-09-13 05:24:58,Negative
874,"RT @madflavor: You bored, lonely, stoned...........I’ve got the remedy.......Track 9 - Joey Diaz's Testicle Testaments #2 - Gambling https:…",1305014589717966849,2020-09-13 05:24:58,Negative
875,Bad bitches don’t get sad yet here I am. A sad bad bitch smh,1305014585838260224,2020-09-13 05:24:57,Negative
876,@stqlena that's so sad im sorry,1305014585594847232,2020-09-13 05:24:57,Negative
877,@baghelaadhira Sad that,1305014585133416449,2020-09-13 05:24:57,Negative
878,"“I started feeling lonely, and that feeling of loneliness made me notice the people around me.” jim... 😭😭😭",1305014585116692482,2020-09-13 05:24:57,Negative
879,@BigDamnPrincess That's horrible. I've seen really small kids from the child units being escorted about when I was… https://t.co/7Q5NQd8zlD,1305014584797954049,2020-09-13 05:24:57,Negative
880,eddie may have road rage but he’s an excellent driver. richie has no road rage but cannot drive.,1305014584273702913,2020-09-13 05:24:57,Positive
881,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014583954997248,2020-09-13 05:24:57,Negative
882,RT @ashokepandit: Please continue to remain sad. It’s good for the nation .,1305014582943993857,2020-09-13 05:24:57,Negative
883,I be like im so lonely 😞 then get a dm and suddenly cant read 😿,1305014581945937922,2020-09-13 05:24:56,Negative
884,@sstillhoran @arihslt i was sad when i saw the actual photo 🥺,1305014581459324928,2020-09-13 05:24:56,Negative
885,"RT @gayforblckpivk_: ""When jennie hurt her ankle, you cried."" - Rosé
""Jennie cried at their concert, jisoo changed her seat for jennie.""
""J…",1305014580725252097,2020-09-13 05:24:56,Negative
886,So very sad our Police are being treated this way. 99% of them are good. Prayers for them &amp; their families 🙏🏻 https://t.co/rw0ztrx0Ww,1305014580658266113,2020-09-13 05:24:56,Negative
887,"RT @Manishk34050870: #Message_To_AmitabhBachchan
The sorrow ?? 
We do not want to be sad, but every man remains unhappy, because this world…",1305014580611969027,2020-09-13 05:24:56,Negative
888,"Reminder, it’s ok to be sad about something you thought you had healed from.",1305014579345477632,2020-09-13 05:24:56,Negative
889,"a grown ass woman I have on snap sitting there “yelling” at her dogs to get a job. like I get it, its a joke but it… https://t.co/3HgjGXzkWk",1305014578334425088,2020-09-13 05:24:56,Negative
890,"sad how people use ""gay"" as an insult or something negative...",1305014577944342529,2020-09-13 05:24:56,Negative
891,I’m better when I’m lonely✅✅.,1305014577374076928,2020-09-13 05:24:55,Positive
892,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014577252499459,2020-09-13 05:24:55,Negative
893,"@MsIndyPeach Some sad news just in 
Please click on the below provide:
https://t.co/2obmMo0cKj",1305014577168605190,2020-09-13 05:24:55,Negative
894,RT @lowkeyalbert: it’s sad how our parents think they know us but they really don’t,1305014576191340544,2020-09-13 05:24:55,Negative
895,"RT @danyamah: Sad😭
Their 26 year old mom was sentenced to 6 months in jail or fine of 50k.
The younger boy fought with with a friend, the f…",1305014575805476864,2020-09-13 05:24:55,Negative
